,#,timestamp,dataset,subset,run,random,method,runtime,classifier,accuracy,cls_runtime,error,file,name,key
414,0,1626176700.0,Animals,specific,3,1,RL,39725.0,MLP,85.71428656578064,6352.519,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run3/RL-specific/MLP-1/classification_times.csv,RL-MLP,Animals-specific-3
415,0,1626176700.0,Animals,specific,3,1,RL,39725.0,RF,90.47619047619048,1170.227,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run3/RL-specific/MLP-1/classification_times.csv,RL-RF,Animals-specific-3
416,0,1627634259.0,Animals,specific,3,1,HLT75,161459.0,MLP,85.71428656578064,6487.2480000000005,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run3/HLT75-specific/MLP-1/classification_times.csv,HLT75-MLP,Animals-specific-3
417,0,1627634259.0,Animals,specific,3,1,HLT75,161459.0,RF,85.71428571428571,1150.256,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run3/HLT75-specific/MLP-1/classification_times.csv,HLT75-RF,Animals-specific-3
418,0,1627634888.0,Animals,specific,3,1,HpLT75,75795.0,MLP,85.71428656578064,6684.424,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run3/HpLT75-specific/MLP-1/classification_times.csv,HpLT75-MLP,Animals-specific-3
419,0,1627634888.0,Animals,specific,3,1,HpLT75,75795.0,RF,100.0,1157.251,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run3/HpLT75-specific/MLP-1/classification_times.csv,HpLT75-RF,Animals-specific-3
420,0,1625476498.0,Animals,specific,1,1,HpLB25,45759.0,MLP,71.42857313156128,6489.403,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HpLB25-specific/MLP-1/classification_times.csv,HpLB25-MLP,Animals-specific-1
421,0,1625476498.0,Animals,specific,1,1,HpLB25,45759.0,RF,76.19047619047619,1332.09,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HpLB25-specific/MLP-1/classification_times.csv,HpLB25-RF,Animals-specific-1
422,0,1625144475.0,Animals,specific,1,1,U,25742.0,MLP,90.47619104385376,7148.317,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/U-specific/MLP-1/classification_times.csv,U-MLP,Animals-specific-1
423,0,1625144475.0,Animals,specific,1,1,U,25742.0,RF,90.47619047619048,1328.169,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/U-specific/MLP-1/classification_times.csv,U-RF,Animals-specific-1
424,0,1624901294.0,Animals,specific,1,1,HL,76780.0,MLP,76.1904776096344,6409.222,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HL-specific/MLP-1/classification_times.csv,HL-MLP,Animals-specific-1
425,0,1624901294.0,Animals,specific,1,1,HL,76780.0,RF,76.19047619047619,1176.107,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HL-specific/MLP-1/classification_times.csv,HL-RF,Animals-specific-1
426,0,1624873230.0,Animals,specific,1,1,MML,60898.0,MLP,90.47619104385376,6859.812,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/MML-specific/MLP-1/classification_times.csv,MML-MLP,Animals-specific-1
427,0,1624873230.0,Animals,specific,1,1,MML,60898.0,RF,85.71428571428571,1362.181,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/MML-specific/MLP-1/classification_times.csv,MML-RF,Animals-specific-1
428,0,1627635278.0,Animals,specific,1,1,HLT50,175799.0,MLP,90.47619104385376,6480.977,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HLT50-specific/MLP-1/classification_times.csv,HLT50-MLP,Animals-specific-1
429,0,1627635278.0,Animals,specific,1,1,HLT50,175799.0,RF,85.71428571428571,1161.438,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HLT50-specific/MLP-1/classification_times.csv,HLT50-RF,Animals-specific-1
430,0,1624901921.0,Animals,specific,1,1,HpL,44663.0,MLP,66.66666865348816,6408.712,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HpL-specific/MLP-1/classification_times.csv,HpL-MLP,Animals-specific-1
431,0,1624901921.0,Animals,specific,1,1,HpL,44663.0,RF,76.19047619047619,1130.775,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HpL-specific/MLP-1/classification_times.csv,HpL-RF,Animals-specific-1
432,0,1627636203.0,Animals,specific,1,1,HpLT50,83196.0,MLP,85.71428656578064,6802.642,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HpLT50-specific/MLP-1/classification_times.csv,HpLT50-MLP,Animals-specific-1
433,0,1627636203.0,Animals,specific,1,1,HpLT50,83196.0,RF,90.47619047619048,1135.411,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HpLT50-specific/MLP-1/classification_times.csv,HpLT50-RF,Animals-specific-1
434,0,1626176622.0,Animals,specific,1,1,RL,35967.0,MLP,85.71428656578064,6368.226,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/RL-specific/MLP-1/classification_times.csv,RL-MLP,Animals-specific-1
435,0,1626176622.0,Animals,specific,1,1,RL,35967.0,RF,80.95238095238095,843.456,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/RL-specific/MLP-1/classification_times.csv,RL-RF,Animals-specific-1
436,0,1627633944.0,Animals,specific,1,1,HLT75,142245.0,MLP,80.95238208770752,6967.771,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HLT75-specific/MLP-1/classification_times.csv,HLT75-MLP,Animals-specific-1
437,0,1627633944.0,Animals,specific,1,1,HLT75,142245.0,RF,80.95238095238095,1347.555,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HLT75-specific/MLP-1/classification_times.csv,HLT75-RF,Animals-specific-1
438,0,1627634742.0,Animals,specific,1,1,HpLT75,68682.0,MLP,80.95238208770752,6605.1320000000005,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HpLT75-specific/MLP-1/classification_times.csv,HpLT75-MLP,Animals-specific-1
439,0,1627634742.0,Animals,specific,1,1,HpLT75,68682.0,RF,76.19047619047619,1136.172,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Animals/run1/HpLT75-specific/MLP-1/classification_times.csv,HpLT75-RF,Animals-specific-1
440,0,1626423332.0,Gowalla,specific,2,1,U,4317767.0,MLP,94.25190091133118,234238.287,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run2/U-specific/MLP-1/classification_times.csv,U-MLP,Gowalla-specific-2
441,0,1626423332.0,Gowalla,specific,2,1,U,4317767.0,RF,91.12426035502959,14369.274,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run2/U-specific/MLP-1/classification_times.csv,U-RF,Gowalla-specific-2
442,0,1622328977.0,Gowalla,poi_only,2,1,M2L,1168185.0,MLP,92.81487464904784,608663.336,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run2/M2L-poi_only/MLP-1/classification_times.csv,M2L-MLP,Gowalla-poi_only-2
443,0,1622328977.0,Gowalla,poi_only,2,1,M2L,1168185.0,RF,92.22316145393069,14294.714,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run2/M2L-poi_only/MLP-1/classification_times.csv,M2L-RF,Gowalla-poi_only-2
444,0,1622440330.0,Gowalla,specific,2,1,M2L,21455050.0,MLP,94.67455744743349,889534.691,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run2/M2L-specific/MLP-1/classification_times.csv,M2L-MLP,Gowalla-specific-2
445,0,1622440330.0,Gowalla,specific,2,1,M2L,21455050.0,RF,90.53254437869822,15981.963,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run2/M2L-specific/MLP-1/classification_times.csv,M2L-RF,Gowalla-specific-2
446,0,1626437544.0,Gowalla,specific,5,1,U,4757347.0,MLP,95.0543999671936,233132.132,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run5/U-specific/MLP-1/classification_times.csv,U-MLP,Gowalla-specific-5
447,0,1626437544.0,Gowalla,specific,5,1,U,4757347.0,RF,92.97725024727993,15402.073,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run5/U-specific/MLP-1/classification_times.csv,U-RF,Gowalla-specific-5
448,0,1622333049.0,Gowalla,poi_only,5,1,M2L,1232919.0,MLP,93.47180724143982,652641.4720000001,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run5/M2L-poi_only/MLP-1/classification_times.csv,M2L-MLP,Gowalla-poi_only-5
449,0,1622333049.0,Gowalla,poi_only,5,1,M2L,1232919.0,RF,92.6805143422354,14826.891,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run5/M2L-poi_only/MLP-1/classification_times.csv,M2L-RF,Gowalla-poi_only-5
450,0,1622524343.0,Gowalla,specific,5,1,M2L,25597029.0,MLP,94.95549201965332,969701.297,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run5/M2L-specific/MLP-1/classification_times.csv,M2L-MLP,Gowalla-specific-5
451,0,1622524343.0,Gowalla,specific,5,1,M2L,25597029.0,RF,92.58160237388724,16802.67,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run5/M2L-specific/MLP-1/classification_times.csv,M2L-RF,Gowalla-specific-5
452,0,1626432545.0,Gowalla,specific,4,1,U,4430073.0,MLP,95.12652158737184,234937.667,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run4/U-specific/MLP-1/classification_times.csv,U-MLP,Gowalla-specific-4
453,0,1626432545.0,Gowalla,specific,4,1,U,4430073.0,RF,93.43955014058109,15152.858,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run4/U-specific/MLP-1/classification_times.csv,U-RF,Gowalla-specific-4
454,0,1622331660.0,Gowalla,poi_only,4,1,M2L,1206590.0,MLP,93.43954920768738,632738.273,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run4/M2L-poi_only/MLP-1/classification_times.csv,M2L-MLP,Gowalla-poi_only-4
455,0,1622331660.0,Gowalla,poi_only,4,1,M2L,1206590.0,RF,92.59606373008434,14305.585,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run4/M2L-poi_only/MLP-1/classification_times.csv,M2L-RF,Gowalla-poi_only-4
456,0,1622498481.0,Gowalla,specific,4,1,M2L,23124099.0,MLP,95.40768265724182,942030.321,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run4/M2L-specific/MLP-1/classification_times.csv,M2L-MLP,Gowalla-specific-4
457,0,1622498481.0,Gowalla,specific,4,1,M2L,23124099.0,RF,93.6269915651359,16384.315000000002,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run4/M2L-specific/MLP-1/classification_times.csv,M2L-RF,Gowalla-specific-4
458,0,1626427880.0,Gowalla,specific,3,1,U,4315155.0,MLP,94.43946480751038,237679.495,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run3/U-specific/MLP-1/classification_times.csv,U-MLP,Gowalla-specific-3
459,0,1626427880.0,Gowalla,specific,3,1,U,4315155.0,RF,91.47982062780268,14894.169,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run3/U-specific/MLP-1/classification_times.csv,U-RF,Gowalla-specific-3
460,0,1622330299.0,Gowalla,poi_only,3,1,M2L,1170333.0,MLP,92.19731092453004,625243.4530000001,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run3/M2L-poi_only/MLP-1/classification_times.csv,M2L-MLP,Gowalla-poi_only-3
461,0,1622330299.0,Gowalla,poi_only,3,1,M2L,1170333.0,RF,91.03139013452915,14262.273,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run3/M2L-poi_only/MLP-1/classification_times.csv,M2L-RF,Gowalla-poi_only-3
462,0,1622475089.0,Gowalla,specific,3,1,M2L,34497346.0,MLP,93.54259967803956,921666.338,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run3/M2L-specific/MLP-1/classification_times.csv,M2L-MLP,Gowalla-specific-3
463,0,1622475089.0,Gowalla,specific,3,1,M2L,34497346.0,RF,91.39013452914799,16001.975000000002,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run3/M2L-specific/MLP-1/classification_times.csv,M2L-RF,Gowalla-specific-3
464,0,1626418760.0,Gowalla,specific,1,1,U,4707374.0,MLP,95.06820440292358,234276.518,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run1/U-specific/MLP-1/classification_times.csv,U-MLP,Gowalla-specific-1
465,0,1626418760.0,Gowalla,specific,1,1,U,4707374.0,RF,93.49422875131164,15788.243,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run1/U-specific/MLP-1/classification_times.csv,U-RF,Gowalla-specific-1
466,0,1621705154.0,Gowalla,poi_only,1,1,M2L,1201486.0,MLP,94.12382245063782,654342.3219999999,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run1/M2L-poi_only/MLP-1/classification_times.csv,M2L-MLP,Gowalla-poi_only-1
467,0,1621705154.0,Gowalla,poi_only,1,1,M2L,1201486.0,RF,93.49422875131164,15081.173,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run1/M2L-poi_only/MLP-1/classification_times.csv,M2L-RF,Gowalla-poi_only-1
468,0,1622418601.0,Gowalla,specific,1,1,M2L,24938365.0,MLP,95.4879343509674,1006906.895,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run1/M2L-specific/MLP-1/classification_times.csv,M2L-MLP,Gowalla-specific-1
469,0,1622418601.0,Gowalla,specific,1,1,M2L,24938365.0,RF,93.28436516264428,17165.739999999998,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/Gowalla/run1/M2L-specific/MLP-1/classification_times.csv,M2L-RF,Gowalla-specific-1
470,0,1630408437.0,SJGS,specific,2,1,U,145136932.0,MLP,60.71987748146057,321326.838,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run2/U-specific/MLP-1/classification_times.csv,U-MLP,SJGS-specific-2
471,0,1630408437.0,SJGS,specific,2,1,U,145136932.0,RF,66.66666666666666,15770.194,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run2/U-specific/MLP-1/classification_times.csv,U-RF,SJGS-specific-2
472,0,1632053160.0,SJGS,specific,2,1,HL,150847883.0,MLP,62.597811222076416,325488.416,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run2/HL-specific/MLP-1/classification_times.csv,HL-MLP,SJGS-specific-2
473,0,1632053160.0,SJGS,specific,2,1,HL,150847883.0,RF,66.35367762128325,15877.624000000002,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run2/HL-specific/MLP-1/classification_times.csv,HL-RF,SJGS-specific-2
474,0,1631249179.0,SJGS,specific,2,1,HpL,158615522.0,MLP,62.44131326675415,320515.082,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run2/HpL-specific/MLP-1/classification_times.csv,HpL-MLP,SJGS-specific-2
475,0,1631249179.0,SJGS,specific,2,1,HpL,158615522.0,RF,66.66666666666666,15778.784,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run2/HpL-specific/MLP-1/classification_times.csv,HpL-RF,SJGS-specific-2
476,0,1635173155.0,SJGS,specific,2,1,M2L,181088120.0,MLP,61.658841371536255,325554.476,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run2/M2L-specific/MLP-1/classification_times.csv,M2L-MLP,SJGS-specific-2
477,0,1635173155.0,SJGS,specific,2,1,M2L,181088120.0,RF,66.82316118935837,15935.847000000002,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run2/M2L-specific/MLP-1/classification_times.csv,M2L-RF,SJGS-specific-2
478,0,1634807260.0,SJGS,specific,2,1,RL,5874225.0,MLP,68.07511448860168,93848.911,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run2/RL-specific/MLP-1/classification_times.csv,RL-MLP,SJGS-specific-2
479,0,1634807260.0,SJGS,specific,2,1,RL,5874225.0,RF,74.33489827856025,2809.101,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run2/RL-specific/MLP-1/classification_times.csv,RL-RF,SJGS-specific-2
480,0,1630889023.0,SJGS,specific,5,1,U,158091487.0,MLP,62.79434561729431,328248.245,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run5/U-specific/MLP-1/classification_times.csv,U-MLP,SJGS-specific-5
481,0,1630889023.0,SJGS,specific,5,1,U,158091487.0,RF,67.66091051805337,14118.326,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run5/U-specific/MLP-1/classification_times.csv,U-RF,SJGS-specific-5
482,0,1634771318.0,SJGS,specific,5,1,HL,165786398.0,MLP,67.03296899795532,331948.63700000005,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run5/HL-specific/MLP-1/classification_times.csv,HL-MLP,SJGS-specific-5
483,0,1634771318.0,SJGS,specific,5,1,HL,165786398.0,RF,67.3469387755102,14185.412,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run5/HL-specific/MLP-1/classification_times.csv,HL-RF,SJGS-specific-5
484,0,1631708641.0,SJGS,specific,5,1,HpL,153666484.0,MLP,63.8932466506958,327947.151,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run5/HpL-specific/MLP-1/classification_times.csv,HpL-MLP,SJGS-specific-5
485,0,1631708641.0,SJGS,specific,5,1,HpL,153666484.0,RF,67.3469387755102,14040.176,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run5/HpL-specific/MLP-1/classification_times.csv,HpL-RF,SJGS-specific-5
486,0,1634825465.0,SJGS,specific,5,1,RL,5817343.0,MLP,71.74254059791565,93777.784,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run5/RL-specific/MLP-1/classification_times.csv,RL-MLP,SJGS-specific-5
487,0,1634825465.0,SJGS,specific,5,1,RL,5817343.0,RF,74.88226059654632,2814.428,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run5/RL-specific/MLP-1/classification_times.csv,RL-RF,SJGS-specific-5
488,0,1630730179.0,SJGS,specific,4,1,U,156326228.0,MLP,65.62009453773499,321683.504,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run4/U-specific/MLP-1/classification_times.csv,U-MLP,SJGS-specific-4
489,0,1630730179.0,SJGS,specific,4,1,U,156326228.0,RF,68.60282574568289,14868.424,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run4/U-specific/MLP-1/classification_times.csv,U-RF,SJGS-specific-4
490,0,1634604754.0,SJGS,specific,4,1,HL,169314047.0,MLP,65.30612111091614,336259.043,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run4/HL-specific/MLP-1/classification_times.csv,HL-MLP,SJGS-specific-4
491,0,1634604754.0,SJGS,specific,4,1,HL,169314047.0,RF,68.60282574568289,15078.287,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run4/HL-specific/MLP-1/classification_times.csv,HL-RF,SJGS-specific-4
492,0,1631554220.0,SJGS,specific,4,1,HpL,162612889.0,MLP,65.30612111091614,322273.784,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run4/HpL-specific/MLP-1/classification_times.csv,HpL-MLP,SJGS-specific-4
493,0,1631554220.0,SJGS,specific,4,1,HpL,162612889.0,RF,68.91679748822605,14772.376,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run4/HpL-specific/MLP-1/classification_times.csv,HpL-RF,SJGS-specific-4
494,0,1635534317.0,SJGS,specific,4,1,M2L,175695109.0,MLP,65.77708125114441,329440.409,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run4/M2L-specific/MLP-1/classification_times.csv,M2L-MLP,SJGS-specific-4
495,0,1635534317.0,SJGS,specific,4,1,M2L,175695109.0,RF,68.28885400313972,15055.275,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run4/M2L-specific/MLP-1/classification_times.csv,M2L-RF,SJGS-specific-4
496,0,1634819536.0,SJGS,specific,4,1,RL,5891622.0,MLP,71.5855598449707,94436.359,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run4/RL-specific/MLP-1/classification_times.csv,RL-MLP,SJGS-specific-4
497,0,1634819536.0,SJGS,specific,4,1,RL,5891622.0,RF,74.41130298273156,2949.918,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run4/RL-specific/MLP-1/classification_times.csv,RL-RF,SJGS-specific-4
498,0,1630573103.0,SJGS,specific,3,1,U,163919932.0,MLP,65.20376205444336,319284.387,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run3/U-specific/MLP-1/classification_times.csv,U-MLP,SJGS-specific-3
499,0,1630573103.0,SJGS,specific,3,1,U,163919932.0,RF,68.96551724137932,10359.43,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run3/U-specific/MLP-1/classification_times.csv,U-RF,SJGS-specific-3
500,0,1634434689.0,SJGS,specific,3,1,HL,167297893.0,MLP,63.949841260910034,321399.833,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run3/HL-specific/MLP-1/classification_times.csv,HL-MLP,SJGS-specific-3
501,0,1634434689.0,SJGS,specific,3,1,HL,167297893.0,RF,68.96551724137932,10344.685,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run3/HL-specific/MLP-1/classification_times.csv,HL-RF,SJGS-specific-3
502,0,1631390872.0,SJGS,specific,3,1,HpL,140946648.0,MLP,64.89028334617615,314248.649,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run3/HpL-specific/MLP-1/classification_times.csv,HpL-MLP,SJGS-specific-3
503,0,1631390872.0,SJGS,specific,3,1,HpL,140946648.0,RF,69.12225705329153,10238.5,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run3/HpL-specific/MLP-1/classification_times.csv,HpL-RF,SJGS-specific-3
504,0,1635357861.0,SJGS,specific,3,1,M2L,183962007.0,MLP,64.42006230354309,321309.72500000003,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run3/M2L-specific/MLP-1/classification_times.csv,M2L-MLP,SJGS-specific-3
505,0,1635357861.0,SJGS,specific,3,1,M2L,183962007.0,RF,68.96551724137932,10366.422,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run3/M2L-specific/MLP-1/classification_times.csv,M2L-RF,SJGS-specific-3
506,0,1634813529.0,SJGS,specific,3,1,RL,6155906.0,MLP,72.41379022598267,94394.103,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run3/RL-specific/MLP-1/classification_times.csv,RL-MLP,SJGS-specific-3
507,0,1634813529.0,SJGS,specific,3,1,RL,6155906.0,RF,75.39184952978056,2808.723,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run3/RL-specific/MLP-1/classification_times.csv,RL-RF,SJGS-specific-3
508,0,1628030500.0,SJGS,specific,1,1,U,164851259.0,MLP,64.9452269077301,321092.736,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run1/U-specific/MLP-1/classification_times.csv,U-MLP,SJGS-specific-1
509,0,1628030500.0,SJGS,specific,1,1,U,164851259.0,RF,66.35367762128325,9706.181,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run1/U-specific/MLP-1/classification_times.csv,U-RF,SJGS-specific-1
510,0,1631901565.0,SJGS,specific,1,1,HL,169027520.0,MLP,63.5367751121521,323711.188,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run1/HL-specific/MLP-1/classification_times.csv,HL-MLP,SJGS-specific-1
511,0,1631901565.0,SJGS,specific,1,1,HL,169027520.0,RF,66.35367762128325,9829.016,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run1/HL-specific/MLP-1/classification_times.csv,HL-RF,SJGS-specific-1
512,0,1631077892.0,SJGS,specific,1,1,HpL,164795528.0,MLP,64.1627550125122,317843.804,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run1/HpL-specific/MLP-1/classification_times.csv,HpL-MLP,SJGS-specific-1
513,0,1631077892.0,SJGS,specific,1,1,HpL,164795528.0,RF,66.66666666666666,9696.933,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run1/HpL-specific/MLP-1/classification_times.csv,HpL-RF,SJGS-specific-1
514,0,1634991324.0,SJGS,specific,1,1,M2L,162798444.0,MLP,62.44131326675415,323113.79799999995,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run1/M2L-specific/MLP-1/classification_times.csv,M2L-MLP,SJGS-specific-1
515,0,1634991324.0,SJGS,specific,1,1,M2L,162798444.0,RF,66.04068857589984,9841.986,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run1/M2L-specific/MLP-1/classification_times.csv,M2L-RF,SJGS-specific-1
516,0,1634801270.0,SJGS,specific,1,1,RL,5943139.0,MLP,71.98747992515564,94491.928,False,/Users/tarlisportela/OneDrive/3 - Projetos/workdir/results/Ensemble1/SJGS/run1/RL-specific/MLP-1/classification_times.csv,RL-MLP,SJGS-specific-1
