method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
TULVAE,1.0,Brightkite,2019-02-06 00:44:00.481808,4.3959185726540415,0.5236028214867064,0.7060951347440767,0.3583442558511765,0.38525783461080315,0.3939351363343614,1.0,2.580505726819875,0.4995801847187238,0.6738035264483627,0.34169408251512046,0.3636470845244044,0.37302160780537186,1.0
TULVAE,2.0,Brightkite,2019-02-06 00:48:01.142124,2.233119086754389,0.7041056248869597,0.8379453789111955,0.6242754831735442,0.6590535344200648,0.6443182194230913,1.0,1.4868366776345459,0.6679261125104954,0.8026868178001679,0.586563330757428,0.6204147539558262,0.6014239039794071,1.0
TULVAE,3.0,Brightkite,2019-02-06 00:52:00.437015,1.5310607401926666,0.7395550732501357,0.8726713691445107,0.6835771501566144,0.7181610345566406,0.6936745391657722,1.0,1.2123220933336956,0.7061293031066331,0.8308144416456759,0.6390568892383707,0.6744424543956766,0.6503426923229825,1.0
TULVAE,4.0,Brightkite,2019-02-06 00:55:59.314604,1.2484675270887111,0.7882076324832701,0.8983541327545669,0.7542853742640577,0.8006470921197746,0.7558975698050472,1.0,0.9860455495947354,0.7455919395465995,0.855583543240974,0.700704257587324,0.7448364568107957,0.7064973328651079,1.0
TULVAE,5.0,Brightkite,2019-02-06 00:59:58.142788,1.071074674489119,0.8023150660155544,0.8998010490142883,0.7651402320476851,0.8063602112689785,0.7666853600853729,1.0,0.9368451987835011,0.762384550797649,0.8593618807724601,0.7108665329458552,0.7448614238988633,0.7178192920574421,1.0
TULVAE,6.0,Brightkite,2019-02-06 01:03:56.972830,0.9619033124697405,0.8249231325737023,0.9267498643516007,0.7900139294956061,0.8189660923000752,0.7943808805570649,1.0,0.83580166226414,0.7871536523929471,0.8765743073047859,0.7371964327902989,0.7678760045148604,0.7469316200454745,1.0
TULVAE,7.0,Brightkite,2019-02-06 01:07:55.815232,0.894473699467763,0.8236570808464461,0.9260264062217399,0.7972558672992627,0.8299375757006228,0.79955439262995,0.0,0.7985821982343642,0.7884130982367759,0.8795130142737195,0.7467550696344648,0.7763320487681621,0.752012214589485,1.0
TULVAE,8.0,Brightkite,2019-02-06 01:11:54.906456,0.8334057197624272,0.8321577138723096,0.9318140712606258,0.7986076822583525,0.8345152187060414,0.7995250729400977,1.0,0.7445969136852512,0.792191435768262,0.8921074727120067,0.7442358327512084,0.7784490085776656,0.7474056996863219,1.0
TULVAE,9.0,Brightkite,2019-02-06 01:15:53.925846,0.7811573394536325,0.8504250316512931,0.9392295170916983,0.8295254613893264,0.8678921198991467,0.8267718026089602,1.0,0.692176993090994,0.8073047858942065,0.8904282115869018,0.770309637051256,0.8058315165135337,0.7709890466502102,1.0
TULVAE,10.0,Brightkite,2019-02-06 01:19:52.908371,0.7101689945359971,0.8672454331705552,0.9520708988967264,0.8414203768660022,0.8705137381740408,0.840941630902092,1.0,0.6416266403039003,0.8240973971452561,0.9063811922753988,0.7851076226958221,0.8146589350112743,0.7841646023745543,1.0
TULVAE,11.0,Brightkite,2019-02-06 01:23:51.892869,0.6774006061516008,0.8632664134563213,0.954603002351239,0.8440816529506505,0.878159533681688,0.8417251500503903,0.0,0.6191649287391695,0.8178001679261125,0.9130982367758187,0.7793363613626508,0.8146207573130827,0.7806804211045316,0.0
TULVAE,12.0,Brightkite,2019-02-06 01:27:50.823672,0.6373091280772988,0.8759269307288841,0.9502622535720745,0.8511200641432835,0.8839164955164356,0.8533319909905277,1.0,0.6194634407130793,0.8278757346767422,0.9114189756507137,0.7862166906398278,0.8138963508398493,0.7896429503375615,1.0
TULVAE,13.0,Brightkite,2019-02-06 01:31:49.900793,0.5928568237889501,0.8605534454693434,0.9479110146500271,0.8247453468858639,0.8506915209642958,0.8302283905071793,0.0,0.6404155185496971,0.8165407220822838,0.9042821158690176,0.7628334340236633,0.7858060618579785,0.7691590275963948,0.0
TULVAE,14.0,Brightkite,2019-02-06 01:35:48.837429,0.610757848629578,0.8878639898715862,0.9618375836498463,0.8637819174865758,0.8877169385669302,0.8656732990954342,1.0,0.5734529251183479,0.832913518052057,0.9122586062132662,0.7897324049552894,0.8194128636076219,0.7926767866775741,1.0
TULVAE,15.0,Brightkite,2019-02-06 01:39:47.759166,0.5776459387660048,0.878820763248327,0.9593054801953337,0.8604367018707931,0.892122689652445,0.8569014755987481,0.0,0.5905445586013397,0.8303946263643996,0.9072208228379512,0.7927416348164184,0.8272345835441892,0.7925312141106426,0.0
TULVAE,16.0,Brightkite,2019-02-06 01:43:46.553246,0.5378261531514013,0.8726713691445107,0.9598480737927293,0.8553706717238971,0.8906798812407868,0.8516232716249942,0.0,0.5849952317049413,0.8211586901763224,0.9076406381192276,0.7824223321147747,0.8147992216321013,0.7841972414709739,0.0
TULVAE,17.0,Brightkite,2019-02-06 01:47:45.446852,0.5122990720115533,0.8913004159884247,0.9647314161692893,0.8652072940257838,0.8894834816391726,0.867379953285686,1.0,0.5536674560850375,0.8408900083963057,0.9139378673383711,0.7956155407379949,0.8315298970916755,0.7977776217280423,1.0
TULVAE,18.0,Brightkite,2019-02-06 01:51:44.260921,0.5156125529891739,0.9028757460661965,0.966540061493941,0.8768246013109107,0.8973710388319985,0.877021821667217,1.0,0.5347835127917986,0.8497061293031066,0.9156171284634761,0.8008869896884472,0.8246308245501163,0.8017854918071996,1.0
